id,private_reference,rank,sigma_max,sigma_middle,sigma_min,threshold,metric_0_0,metric_0_1,metric_0_2,metric_1_0,metric_1_1,metric_1_2,metric_2_0,metric_2_1,metric_2_2
HistoryLasVegas_12075_12217,train_example_q25,3,0.41717605677271147,0.39566170488898866,0.3696429959896676,4.171760567727115e-05,0.16151626210855727,0.006196951098430131,-0.01571603988535092,0.006196951098430131,0.15153041559763794,0.006165393057431287,-0.01571603988535092,0.006165393057431287,0.15417331383811186
Fermentation_HR5034_6323_6339,train_example_q25,3,0.42062175604748764,0.3939352584666219,0.37100032749796913,4.2062175604748765e-05,0.16319666428295654,0.0031354812581484773,-0.0167457383199198,0.0031354812581484773,0.1506014102728727,0.007550656205933658,-0.0167457383199198,0.007550656205933658,0.15595081797140764
captured_moments_11497_11701,train_example_q25,3,0.41790958177023463,0.395180141937011,0.3697127918818738,4.179095817702347e-05,0.16144130829548864,0.005541384978222979,-0.0161607271081752,0.005541384978222979,0.15119386921711103,0.006442916883997292,-0.0161607271081752,0.006442916883997292,0.15486813408521857
The_Black_Willow_3108_3169,train_example_q25,3,0.41771739392463453,0.3952509800009331,0.3695611690147971,4.177173939246345e-05,0.16122847582619226,0.005758579486290239,-0.01614099535368615,0.005758579486290239,0.15124087623455174,0.006340001461964381,-0.01614099535368615,0.006340001461964381,0.1548172639617256
NWF1_1606_1664,train_example_q25,3,0.4188884895021166,0.39454625537206817,0.3701940279233401,4.188884895021166e-05,0.1618695842055617,0.004446301809284777,-0.016472324711073016,0.004446301809284777,0.1508948626378538,0.006905396699142308,-0.016472324711073016,0.006905396699142308,0.1554134857321772
vampires_1777_1901,train_example_q25,3,0.418585917976811,0.3955356551332156,0.36998930173885514,4.18585917976811e-05,0.16262735160186043,0.005712861199981658,-0.01604562803533957,0.005712861199981658,0.15119349352777733,0.006544945579207092,-0.01604562803533957,0.006544945579207092,0.15473386348171947
20020731-nyt_25556_25589,train_example_q25,3,0.41832321093845404,0.3938028638218911,0.37031986753796176,4.18323210938454e-05,0.16082991330987473,0.0036004071890244098,-0.01648832137157024,0.0036004071890244098,0.1509255183334821,0.007014974704969257,-0.01648832137157024,0.007014974704969257,0.1554563770141577
SemEval_528,train_example_q25,3,0.41915946778088176,0.39396394183759575,0.36899541660670226,4.191594677808818e-05,0.15997294938533607,0.004916293859290128,-0.01731024429003606,0.004916293859290128,0.15051614712748476,0.006648906730244167,-0.01731024429003606,0.006648906730244167,0.15657076786250157
hotel-california_25160_25170,train_example_q25,3,0.41983348187307823,0.39372407095202194,0.3715952772014407,4.1983348187307824e-05,0.16316688007577562,0.002364896017464464,-0.01622611325292623,0.002364896017464464,0.15093956181422774,0.007654029627108365,-0.01622611325292623,0.007654029627108365,0.15525540469711713
Fermentation_HR5034_6278_6406,train_example_q25,3,0.4173246072609636,0.39483962850900095,0.3699047277310191,4.173246072609636e-05,0.160906080093264,0.004956812913335284,-0.016046750962564922,0.004956812913335284,0.1512628520405297,0.006519555552078338,-0.016046750962564922,0.006519555552078338,0.15471873553060894
