id,private_reference,rank,sigma_max,sigma_middle,sigma_min,threshold,metric_0_0,metric_0_1,metric_0_2,metric_1_0,metric_1_1,metric_1_2,metric_2_0,metric_2_1,metric_2_2
aspca1_522_534,train_mean,3,0.4196127483806319,0.3812572693116613,0.3635532588702313,4.196127483806319e-05,0.15237591301843736,-0.0008963299676756483,-0.019896878117778287,-0.0008963299676756483,0.14465437151284102,0.008617719322540143,-0.019896878117778287,0.008617719322540143,0.15657265151041924
110CYL071_2323_2391,train_mean,3,0.4170192789568628,0.38785832204935833,0.36242298771079984,4.1701927895686284e-05,0.15634725292963567,0.00543816365939531,-0.018643213349514774,0.00543816365939531,0.14525491994305917,0.0065441437939294245,-0.018643213349514774,0.0065441437939294245,0.15408740615317332
hotel-california_33964_33980,train_mean,3,0.41950888664255737,0.38300266678803846,0.3625441284409894,4.195088866425574e-05,0.1529869852209374,0.0012116589821965767,-0.020164204426042352,0.0012116589821965767,0.14433852067315106,0.007988227390075445,-0.020164204426042352,0.007988227390075445,0.15679148791177527
wsj_0168_488_616,train_mean,3,0.4164834540530834,0.387587587790209,0.3621884768338,4.1648345405308344e-05,0.15548731221405232,0.005342591500994089,-0.018643186164236658,0.005342591500994089,0.14528888939809292,0.006453392735082018,-0.018643186164236658,0.006453392735082018,0.1540868968480625
SemEval_540,train_mean,3,0.4173146984377119,0.3866101648714838,0.3613952122498681,4.173146984377119e-05,0.15405208590535358,0.004991605525116063,-0.019411193102757122,0.004991605525116063,0.14487343898453237,0.0065374932041576544,-0.019411193102757122,0.0065374932041576544,0.15529995166135555
Uprooted_Bike_4316_4386,train_mean,3,0.41703396433278245,0.3880893439963911,0.3631308675922869,4.1703396433278244e-05,0.15742192716225942,0.005097015202586734,-0.01828830166140754,0.005097015202586734,0.14537605474281184,0.006746960900040334,-0.01828830166140754,0.006746960900040334,0.1535967114239215
captured_moments_16856_16952,train_mean,3,0.41854171731002715,0.3874405274059072,0.3635673555538804,4.185417173100272e-05,0.15807086831306047,0.004094334870810188,-0.01873922450630016,0.004094334870810188,0.145019220514911,0.0072954976345563916,-0.01873922450630016,0.0072954976345563916,0.15437846460186438
WhereToHongKong_42102_42243,train_mean,3,0.4159708506406035,0.38798987787683464,0.362567174073637,4.159708506406035e-05,0.15606312723638888,0.005453391553006707,-0.018225053558830223,0.005453391553006707,0.14551427397236044,0.006408162141723336,-0.018225053558830223,0.006408162141723336,0.15344544842454189
SemEval_1245,train_mean,3,0.4178174359033794,0.3878548982292068,0.3631854380359042,4.178174359033794e-05,0.1576719417632408,0.00481033528256447,-0.018574238448785606,0.00481033528256447,0.1451765314811368,0.006947745825724445,-0.018574238448785606,0.006947745825724445,0.15405802098221685
HistoryLasVegas_12075_12217,train_mean,3,0.41588532229760083,0.3881668173073026,0.36291577706103695,4.158853222976008e-05,0.15661008152203573,0.005359797337033766,-0.018002635100683197,0.005359797337033766,0.14560575381769778,0.0064740025419305555,-0.018002635100683197,0.0064740025419305555,0.153126105261143
Fermentation_HR5034_6323_6339,train_mean,3,0.41987204251826954,0.3860986392421957,0.36436475023765724,4.1987204251826955e-05,0.15829123910714893,0.0022793149620115105,-0.019078328245686903,0.0022793149620115105,0.14477588876771358,0.008041470677835123,-0.019078328245686903,0.008041470677835123,0.1550592346540265
captured_moments_11497_11701,train_mean,3,0.41685257828197403,0.3875401884793438,0.36296524541249264,4.16852578281974e-05,0.15653105682448903,0.004701572367706772,-0.018460738249737724,0.004701572367706772,0.1452880087766777,0.006798756530021096,-0.018460738249737724,0.006798756530021096,0.1538781734831188
The_Black_Willow_3108_3169,train_mean,3,0.41663002363014195,0.38763406722888116,0.3627993571229325,4.16630023630142e-05,0.15631663774381876,0.004921439512941286,-0.018435834041950757,0.004921439512941286,0.1453301060584899,0.0066832031806840705,-0.018435834041950757,0.0066832031806840705,0.1538173763929619
NWF1_1606_1664,train_mean,3,0.41802116146964624,0.3867700283733717,0.36347947628674754,4.180211614696463e-05,0.15695766668152136,0.003596587043929858,-0.01878349967093702,0.003596587043929858,0.1450192134869694,0.007327038688931649,-0.01878349967093702,0.007327038688931649,0.15447319579756844
vampires_1777_1901,train_mean,3,0.41743597207755023,0.38801380280954056,0.3632842126575792,4.174359720775503e-05,0.1577431878365973,0.004887407464804414,-0.01836771845615972,0.004887407464804414,0.14529807455579904,0.006884996104629407,-0.01836771845615972,0.006884996104629407,0.15374165872889112
20020731-nyt_25556_25589,train_mean,3,0.4175449589701028,0.38585730563461507,0.3636096101076602,4.1754495897010284e-05,0.15587804243635842,0.0027228332262510422,-0.01876261783130656,0.0027228332262510422,0.14505456085671395,0.007484557856374689,-0.01876261783130656,0.007484557856374689,0.154508998342522
SemEval_528,train_mean,3,0.4185100017994831,0.38612738289776555,0.3621133110810686,4.185100017994831e-05,0.15504506431141507,0.004087082745667903,-0.019617302654467716,0.004087082745667903,0.14463583727445334,0.007067880825256747,-0.019617302654467716,0.007067880825256747,0.1556901259059073
