id,private_reference,rank,sigma_max,sigma_middle,sigma_min,threshold,metric_0_0,metric_0_1,metric_0_2,metric_1_0,metric_1_1,metric_1_2,metric_2_0,metric_2_1,metric_2_2
20000419_apw_eng-NEW_95_111,train_mean,3,0.4190558718497839,0.3858289401367392,0.3609420202992742,4.190558718497839e-05,0.15442382770412338,0.0037104387925749344,-0.01990347913797386,0.0037104387925749344,0.14413422367625983,0.008179313808173987,-0.01990347913797386,0.008179313808173987,0.15619288541616055
easy_money_10424_10432,train_mean,3,0.4183715635625646,0.3828438189494278,0.36109910336247525,4.183715635625646e-05,0.1513795096137429,0.0012941879385720426,-0.019887866458425947,0.0012941879385720426,0.14418777042722264,0.008704399171236228,-0.019887866458425947,0.008704399171236228,0.15642943731378528
Nathans_Bylichka_14294_14314,train_mean,3,0.4202620495479955,0.38303788321740534,0.3615077734485191,4.202620495479955e-05,0.1530352239938008,0.0012520688206221738,-0.020345245427799804,0.0012520688206221738,0.14386248434034438,0.009046422768649802,-0.020345245427799804,0.009046422768649802,0.15712837219951323
SemEval_229,train_mean,3,0.41871412443692085,0.38795610938021996,0.36103831131708525,4.187141244369209e-05,0.1564546598075374,0.005357410607844568,-0.019384643681591453,0.005357410607844568,0.14448810423070177,0.007720372908476429,-0.019384643681591453,0.007720372908476429,0.1552373590088678
wsj_0106_194_273,train_mean,3,0.41817155350300234,0.38771845420144285,0.3612517433550047,4.1817155350300233e-05,0.15615797572074874,0.0050012127592508945,-0.019182159320971198,0.0050012127592508945,0.144578707546401,0.007771634319385098,-0.019182159320971198,0.007771634319385098,0.1549591866973511
SemEval_1382,train_mean,3,0.41883302220100066,0.38553603132771846,0.36057752839917556,4.1883302220100066e-05,0.1536062893210276,0.003736648723355976,-0.02001008345767731,0.003736648723355976,0.14410774032339302,0.008078360421095616,-0.02001008345767731,0.008078360421095616,0.15636125627998904
HistoryLasVegas_12218_12346,train_mean,3,0.41883150728719665,0.3876978285568495,0.36222733872844454,4.1883150728719665e-05,0.1576483759938601,0.0041610606164540955,-0.018954262415599228,0.0041610606164540955,0.14457098469619128,0.008245712124129494,-0.018954262415599228,0.008245712124129494,0.15471872199640108
Black_and_white_6898_6942,train_mean,3,0.41819597263661323,0.38726425552639643,0.36143383688850933,4.1819597263661326e-05,0.15592353130079326,0.0044824152386233,-0.01920511451909291,0.0044824152386233,0.1445282565370469,0.00794054319199598,-0.01920511451909291,0.00794054319199598,0.15504410574800645
Bartok_3174_3210,train_mean,3,0.41773796428506654,0.38604045781432467,0.36148442928409835,4.1773796428506655e-05,0.15450785884207394,0.0034750202548884954,-0.019246568992935007,0.0034750202548884954,0.1444950668776156,0.008135462425528948,-0.019246568992935007,0.008135462425528948,0.1552003087696858
SemEval_1084,train_mean,3,0.41942117478964996,0.3864936370406919,0.36071597695385116,4.1942117478965e-05,0.15501798887063076,0.004393814893192682,-0.020007233042034646,0.004393814893192682,0.14410201462514133,0.008019152356389322,-0.020007233042034646,0.008019152356389322,0.15628746586887154
aspca1_522_534,train_mean,3,0.42105290992219535,0.38024192006061064,0.36223849136923547,4.2105290992219535e-05,0.15156280232298233,-0.0012526411772289508,-0.020426937094892825,-0.0012526411772289508,0.1439942137885581,0.009843492346851127,-0.020426937094892825,0.009843492346851127,0.15752917924324739
110CYL071_2323_2391,train_mean,3,0.4179096186503871,0.387543018518527,0.3610263978249557,4.179096186503871e-05,0.15556991018902658,0.005032355868265155,-0.019230912308963594,0.005032355868265155,0.14458188664112553,0.007685911670008264,-0.019230912308963594,0.007685911670008264,0.15502630365927436
hotel-california_33964_33980,train_mean,3,0.42089701377975725,0.38217102220594035,0.36117554358224213,4.208970137797573e-05,0.15220765866402783,0.0008530473440112778,-0.020729393372297653,0.0008530473440112778,0.1436691296790034,0.00918853450338726,-0.020729393372297653,0.00918853450338726,0.15777997136154737
wsj_0168_488_616,train_mean,3,0.4173724049097753,0.3872196493727039,0.36081101895656426,4.173724049097753e-05,0.15469578714481516,0.004921405341478421,-0.01921333402257871,0.004921405341478421,0.14462211399228236,0.007599641528208568,-0.01921333402257871,0.007599641528208568,0.15500547150386573
SemEval_540,train_mean,3,0.41843524204927235,0.38615111529360646,0.3600083686547472,4.1843524204927234e-05,0.1533271905842779,0.004610090583751168,-0.020011881887648453,0.004610090583751168,0.14419356274107353,0.007692735522483243,-0.020011881887648453,0.007692735522483243,0.15628600780743018
Uprooted_Bike_4316_4386,train_mean,3,0.4178460659285089,0.38780424696374205,0.3617231990968607,4.178460659285089e-05,0.15661443309611575,0.004704459846265889,-0.018862111250311932,0.004704459846265889,0.14471058732428127,0.007880134230652563,-0.018862111250311932,0.007880134230652563,0.15450612111951692
captured_moments_16856_16952,train_mean,3,0.4194919009658919,0.38704577661385386,0.3621475080307029,4.1949190096589194e-05,0.1572559212885986,0.003694164266338202,-0.019326452423353728,0.003694164266338202,0.14434925829140222,0.0084473029933331,-0.019326452423353728,0.0084473029933331,0.15532352616344597
WhereToHongKong_42102_42243,train_mean,3,0.41682252380299184,0.38766669560221784,0.36119146528227825,4.168225238029919e-05,0.15527839012429995,0.005020060224192866,-0.01880500254617808,0.005020060224192866,0.1448373723302383,0.007559367069651154,-0.01880500254617808,0.007559367069651154,0.15436999536685925
SemEval_1245,train_mean,3,0.41877880834921355,0.38753840387651817,0.3617614290125496,4.187788083492136e-05,0.15691110118669116,0.004426010666881812,-0.019185695154667358,0.004426010666881812,0.14449127066592832,0.008095933454945161,-0.019185695154667358,0.008095933454945161,0.15503066447012903
HistoryLasVegas_12075_12217,train_mean,3,0.4167162628792186,0.38787096521673026,0.36153248304338914,4.167162628792186e-05,0.15582554366318987,0.004934733482513349,-0.018586074919994956,0.004934733482513349,0.14492616841387873,0.007623322774818277,-0.018586074919994956,0.007623322774818277,0.1540503536246297
Fermentation_HR5034_6323_6339,train_mean,3,0.4209675288715064,0.3855816017597523,0.3629198697506973,4.2096752887150645e-05,0.15747182578253552,0.0019275306379346706,-0.019662788481484963,0.0019275306379346706,0.1441076639887769,0.009202988141647973,-0.019662788481484963,0.009202988141647973,0.15601817406834928
captured_moments_11497_11701,train_mean,3,0.41777324488720713,0.3871452819435727,0.3615743123726256,4.1777324488720714e-05,0.15572860012967762,0.004283029922363816,-0.01903881607623596,0.004283029922363816,0.14461537376893355,0.007952609821765485,-0.01903881607623596,0.007952609821765485,0.1548079629438805
The_Black_Willow_3108_3169,train_mean,3,0.4175560282394364,0.38726723272121527,0.36140538983176324,4.175560282394364e-05,0.15553444171980776,0.004515394004549444,-0.0190206383544433,0.004515394004549444,0.14465376551925235,0.007833523847427745,-0.0190206383544433,0.007833523847427745,0.1547545948190296
NWF1_1606_1664,train_mean,3,0.4190147110123073,0.38628753770282864,0.3620695381961238,4.190147110123073e-05,0.15612972170505726,0.003206015861102099,-0.01935205922637938,0.003206015861102099,0.14435571866875319,0.008481568564790896,-0.01935205922637938,0.008481568564790896,0.15540029994498583
vampires_1777_1901,train_mean,3,0.4182899156041457,0.38769828395462996,0.3618787339141679,4.182899156041457e-05,0.15693671279206106,0.0044761554804898735,-0.01895085146307285,0.0044761554804898735,0.1446267024457474,0.008029699286539054,-0.01895085146307285,0.008029699286539054,0.1546692156990008
20020731-nyt_25556_25589,train_mean,3,0.4186854149585494,0.3852551061202739,0.36221321880124646,4.1868541495854944e-05,0.1550789745910659,0.002341227167731507,-0.01933680263137279,0.002341227167731507,0.1443796690837978,0.008659820928366781,-0.01933680263137279,0.008659820928366781,0.15545874569025223
